iteration	job_id	seed	score	location	menu	equipment	contract	capital	manager_skill	budget	cash	debt	reputation	days	game_over	reason
28	8b21fa03	1780980760	-138117.54	suburban	everyday	automated	monthly	leveraged	5	10000	-26678.81	117100.00	56.50	2	True	Bankruptcy: deeply negative cash
29	8b21fa03	1780980761	-131303.07	urban	sweet	specialized	spot	leveraged	5	10000	-19174.43	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
30	8b21fa03	1780980762	-176110.32	mall	speed	automated	monthly	max-debt	5	10000	-45128.06	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
31	8b21fa03	1780980763	-70923.82	urban	sweet	automated	monthly	balanced	5	10000	-5488.59	69600.00	32.50	62	True	Bankruptcy: deeply negative cash
32	8b21fa03	1780980764	-66765.34	university	sweet	automated	direct	balanced	5	10000	-5198.05	67800.00	46.50	99	True	Bankruptcy: deeply negative cash
33	8b21fa03	1780980765	-150123.69	university	gourmet	manual	spot	max-debt	5	10000	-18641.34	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
34	8b21fa03	1780980766	-72068.62	mall	speed	automated	direct	balanced	5	10000	-5381.80	71400.00	39.00	52	True	Bankruptcy: deeply negative cash
35	8b21fa03	1780980767	-73865.60	office	sweet	automated	spot	balanced	5	10000	-9598.85	69600.00	46.00	63	True	Bankruptcy: deeply negative cash
36	8b21fa03	1780980768	-131031.50	urban	speed	specialized	monthly	leveraged	5	10000	-18948.64	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
37	8b21fa03	1780980769	-179600.95	suburban	everyday	automated	spot	max-debt	5	10000	-47512.99	136600.00	45.00	2	True	Bankruptcy: deeply negative cash
38	8b21fa03	1780980770	-69190.83	urban	speed	manual	coop	balanced	5	10000	-5192.37	67800.00	25.70	106	True	Bankruptcy: deeply negative cash
39	8b21fa03	1780980771	-66858.10	office	everyday	specialized	direct	balanced	5	10000	-5102.57	67800.00	46.50	106	True	Bankruptcy: deeply negative cash
40	8b21fa03	1780980772	2313.64	office	speed	specialized	direct	all-equity	5	10000	-5334.77	0.00	53.00	214	True	Bankruptcy: deeply negative cash
41	8b21fa03	1780980773	-151571.99	suburban	sweet	manual	monthly	max-debt	5	10000	-20237.54	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
42	8b21fa03	1780980774	-70068.25	suburban	speed	automated	monthly	balanced	5	10000	-7148.16	69600.00	59.00	62	True	Bankruptcy: deeply negative cash
43	8b21fa03	1780980775	-149681.23	university	speed	manual	coop	max-debt	5	10000	-18446.77	136600.00	53.50	2	True	Bankruptcy: deeply negative cash
44	8b21fa03	1780980776	-117597.23	urban	sweet	manual	monthly	leveraged	5	10000	-6005.23	117100.00	53.00	12	True	Bankruptcy: deeply negative cash
45	8b21fa03	1780980777	-128933.32	suburban	speed	specialized	monthly	leveraged	5	10000	-16846.69	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
46	8b21fa03	1780980778	-179084.56	office	gourmet	automated	spot	max-debt	5	10000	-48005.12	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
47	8b21fa03	1780980779	-171624.43	urban	sweet	specialized	monthly	max-debt	5	10000	-39736.54	136600.00	47.00	2	True	Bankruptcy: deeply negative cash
48	8b21fa03	1780980780	-168981.97	office	gourmet	specialized	monthly	max-debt	5	10000	-37400.44	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
49	8b21fa03	1780980781	-175986.57	mall	gourmet	automated	monthly	max-debt	5	10000	-45007.27	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
50	8b21fa03	1780980782	-71203.47	university	speed	specialized	coop	balanced	5	10000	-5397.51	69600.00	28.32	91	True	Bankruptcy: deeply negative cash
51	8b21fa03	1780980783	-1484.78	university	speed	automated	spot	all-equity	5	10000	-6905.88	0.00	30.00	212	True	Bankruptcy: deeply negative cash
52	8b21fa03	1780980784	-64440.93	university	sweet	manual	direct	balanced	5	10000	-5009.51	64200.00	24.00	154	True	Bankruptcy: deeply negative cash
53	8b21fa03	1780980785	-497.65	suburban	sweet	automated	monthly	all-equity	5	10000	-9189.33	0.00	50.08	258	True	Bankruptcy: deeply negative cash
54	8b21fa03	1780980786	-69934.59	university	speed	automated	coop	balanced	5	10000	-5489.74	69600.00	42.54	73	True	Bankruptcy: deeply negative cash
55	8b21fa03	1780980787	-73730.00	urban	gourmet	specialized	spot	balanced	5	10000	-9836.07	67800.00	24.10	97	True	Bankruptcy: deeply negative cash
56	8b21fa03	1780980788	-119118.91	urban	gourmet	manual	spot	leveraged	5	10000	-7220.60	117100.00	50.00	12	True	Bankruptcy: deeply negative cash
57	8b21fa03	1780980789	-69996.21	university	speed	manual	coop	balanced	5	10000	-6697.15	66000.00	9.50	122	True	Reputation collapse (< 15)
58	8b21fa03	1780980790	-61594.73	mall	everyday	automated	coop	balanced	5	10000	2365.07	67800.00	14.00	120	True	Reputation collapse (< 15)
59	8b21fa03	1780980791	-68554.53	office	speed	manual	monthly	balanced	5	10000	-6657.86	67800.00	45.00	102	True	Bankruptcy: deeply negative cash
60	8b21fa03	1780980792	-66392.39	suburban	sweet	manual	monthly	balanced	5	10000	-5343.71	67800.00	53.00	102	True	Bankruptcy: deeply negative cash
61	8b21fa03	1780980793	70632.19	university	gourmet	specialized	spot	all-equity	5	10000	68295.26	0.00	6.50	122	True	Reputation collapse (< 15)
62	8b21fa03	1780980794	-69116.50	university	gourmet	specialized	coop	balanced	5	10000	-5354.30	67800.00	24.00	113	True	Bankruptcy: deeply negative cash
63	8b21fa03	1780980795	-67185.71	office	everyday	manual	coop	balanced	5	10000	-5136.36	67800.00	44.50	117	True	Bankruptcy: deeply negative cash
64	8b21fa03	1780980796	-153952.54	urban	gourmet	manual	coop	max-debt	5	10000	-22514.55	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
65	8b21fa03	1780980797	-128892.05	suburban	everyday	specialized	monthly	leveraged	5	10000	-16855.06	117100.00	50.50	2	True	Bankruptcy: deeply negative cash
66	8b21fa03	1780980798	4395.67	suburban	speed	specialized	spot	all-equity	5	10000	-5764.24	0.00	73.00	225	True	Bankruptcy: deeply negative cash
67	8b21fa03	1780980799	-151377.26	suburban	sweet	manual	monthly	max-debt	5	10000	-19992.08	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
68	8b21fa03	1780980800	-165958.00	mall	gourmet	specialized	direct	max-debt	5	10000	-34579.26	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
69	8b21fa03	1780980801	-71905.67	university	sweet	automated	monthly	balanced	5	10000	-9490.42	67800.00	40.00	92	True	Bankruptcy: deeply negative cash
70	8b21fa03	1780980802	-66412.07	university	gourmet	automated	monthly	balanced	5	10000	-6174.15	66000.00	34.50	125	True	Bankruptcy: deeply negative cash
71	8b21fa03	1780980803	-126369.38	mall	gourmet	specialized	monthly	leveraged	5	10000	-14288.28	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
72	8b21fa03	1780980804	-64458.26	mall	sweet	manual	spot	balanced	5	10000	-5042.96	64200.00	19.00	156	True	Bankruptcy: deeply negative cash
73	8b21fa03	1780980805	-63477.95	office	sweet	manual	coop	balanced	5	10000	-5374.01	66000.00	57.00	147	True	Bankruptcy: deeply negative cash
74	8b21fa03	1780980806	-116853.72	office	sweet	manual	coop	leveraged	5	10000	-5262.49	117100.00	53.00	17	True	Bankruptcy: deeply negative cash
75	8b21fa03	1780980807	-67162.98	office	speed	manual	coop	balanced	5	10000	-5433.76	67800.00	49.00	106	True	Bankruptcy: deeply negative cash
76	8b21fa03	1780980808	-3788.08	university	sweet	specialized	coop	all-equity	5	10000	-7623.93	0.00	14.00	242	True	Reputation collapse (< 15)
77	8b21fa03	1780980809	-63375.31	office	speed	manual	monthly	balanced	5	10000	-5107.11	66000.00	54.50	150	True	Bankruptcy: deeply negative cash
78	8b21fa03	1780980810	1536.04	urban	gourmet	automated	spot	all-equity	5	10000	-5275.51	0.00	29.50	232	True	Bankruptcy: deeply negative cash
79	8b21fa03	1780980811	19304.17	suburban	everyday	automated	direct	all-equity	5	10000	4750.02	0.00	81.00	361	True	Completed 360 days
80	8b21fa03	1780980812	-117379.82	mall	speed	manual	spot	leveraged	5	10000	-7700.33	114200.00	39.00	32	True	Bankruptcy: deeply negative cash
81	8b21fa03	1780980813	-176190.94	mall	speed	automated	monthly	max-debt	5	10000	-44907.27	136600.00	53.00	2	True	Bankruptcy: deeply negative cash
82	8b21fa03	1780980814	-167714.12	university	everyday	specialized	spot	max-debt	5	10000	-36024.12	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
83	8b21fa03	1780980815	36087.23	university	gourmet	automated	monthly	all-equity	5	10000	31734.66	0.00	14.50	205	True	Reputation collapse (< 15)
84	8b21fa03	1780980816	2007.82	university	gourmet	automated	coop	all-equity	5	10000	-5191.84	0.00	20.50	344	True	Bankruptcy: deeply negative cash
85	8b21fa03	1780980817	-119619.72	university	everyday	manual	direct	leveraged	5	10000	-10551.70	114200.00	47.50	32	True	Bankruptcy: deeply negative cash
86	8b21fa03	1780980818	-136039.04	university	sweet	automated	coop	leveraged	5	10000	-24507.74	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
87	8b21fa03	1780980819	-17111.11	mall	sweet	manual	direct	balanced	5	10000	42218.23	64200.00	12.50	152	True	Reputation collapse (< 15)
88	8b21fa03	1780980820	-21705.29	mall	sweet	specialized	coop	balanced	5	10000	35171.53	62400.00	11.50	182	True	Reputation collapse (< 15)
89	8b21fa03	1780980821	-131404.09	urban	speed	specialized	monthly	leveraged	5	10000	-19368.83	117100.00	50.50	2	True	Bankruptcy: deeply negative cash
90	8b21fa03	1780980822	-135287.04	mall	speed	automated	direct	leveraged	5	10000	-23954.61	117100.00	57.50	2	True	Bankruptcy: deeply negative cash
91	8b21fa03	1780980823	35882.44	mall	everyday	specialized	direct	all-equity	5	10000	32108.28	0.00	14.50	173	True	Reputation collapse (< 15)
92	8b21fa03	1780980824	-70093.13	university	gourmet	specialized	direct	balanced	5	10000	-5035.46	69600.00	36.94	85	True	Bankruptcy: deeply negative cash
93	8b21fa03	1780980825	-72234.17	office	gourmet	specialized	coop	balanced	5	10000	-8264.47	69600.00	49.00	63	True	Bankruptcy: deeply negative cash
94	8b21fa03	1780980826	110825.17	mall	gourmet	specialized	coop	all-equity	5	10000	106757.06	0.00	14.00	120	True	Reputation collapse (< 15)
95	8b21fa03	1780980827	4022.48	office	gourmet	automated	monthly	all-equity	5	10000	-6186.85	0.00	73.50	212	True	Bankruptcy: deeply negative cash
96	8b21fa03	1780980828	50761.11	mall	sweet	automated	coop	all-equity	5	10000	46972.20	0.00	14.82	147	True	Reputation collapse (< 15)
97	8b21fa03	1780980829	-68487.25	suburban	gourmet	automated	spot	balanced	5	10000	-5110.45	69600.00	51.50	75	True	Bankruptcy: deeply negative cash
98	8b21fa03	1780980830	-58544.29	suburban	sweet	manual	direct	balanced	5	10000	-6340.44	62400.00	64.50	191	True	Bankruptcy: deeply negative cash
99	8b21fa03	1780980831	-69655.27	suburban	sweet	automated	coop	balanced	5	10000	-7695.11	67800.00	43.00	95	True	Bankruptcy: deeply negative cash
100	8b21fa03	1780980832	-129493.31	office	sweet	specialized	monthly	leveraged	5	10000	-17458.97	117100.00	50.50	2	True	Bankruptcy: deeply negative cash
101	8b21fa03	1780980833	3536.04	office	everyday	manual	coop	all-equity	5	10000	-5385.72	0.00	58.50	267	True	Bankruptcy: deeply negative cash
102	8b21fa03	1780980834	-457.83	urban	everyday	specialized	direct	all-equity	5	10000	-6739.42	0.00	27.50	242	True	Bankruptcy: deeply negative cash
103	8b21fa03	1780980835	-138041.66	suburban	sweet	automated	coop	leveraged	5	10000	-26208.16	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
104	8b21fa03	1780980836	-71313.41	mall	sweet	automated	direct	balanced	5	10000	-6402.07	69600.00	36.00	62	True	Bankruptcy: deeply negative cash
105	8b21fa03	1780980837	-70702.35	urban	everyday	automated	direct	balanced	5	10000	-5175.04	71400.00	52.00	57	True	Bankruptcy: deeply negative cash
106	8b21fa03	1780980838	-178698.02	office	speed	automated	monthly	max-debt	5	10000	-47709.94	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
107	8b21fa03	1780980839	-152369.11	suburban	everyday	manual	spot	max-debt	5	10000	-20879.99	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
108	8b21fa03	1780980840	-176290.28	university	sweet	automated	monthly	max-debt	5	10000	-45306.45	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
109	8b21fa03	1780980841	-139738.93	urban	everyday	automated	direct	leveraged	5	10000	-28507.63	117100.00	58.50	2	True	Bankruptcy: deeply negative cash
110	8b21fa03	1780980842	-176652.52	mall	everyday	automated	spot	max-debt	5	10000	-45269.78	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
111	8b21fa03	1780980843	-178301.26	office	everyday	automated	direct	max-debt	5	10000	-47566.59	136600.00	58.50	2	True	Bankruptcy: deeply negative cash
112	8b21fa03	1780980844	-152751.92	suburban	speed	manual	spot	max-debt	5	10000	-20220.36	136600.00	40.50	2	True	Bankruptcy: deeply negative cash
113	8b21fa03	1780980845	-71542.84	office	gourmet	automated	coop	balanced	5	10000	-6505.93	71400.00	57.50	59	True	Bankruptcy: deeply negative cash
114	8b21fa03	1780980846	-136575.66	university	speed	automated	coop	leveraged	5	10000	-24739.71	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
115	8b21fa03	1780980847	-72173.42	mall	speed	specialized	spot	balanced	5	10000	-8347.38	67800.00	23.50	94	True	Bankruptcy: deeply negative cash
116	8b21fa03	1780980848	6671.62	suburban	gourmet	automated	coop	all-equity	5	10000	-5587.48	0.00	74.00	287	True	Bankruptcy: deeply negative cash
117	8b21fa03	1780980849	107406.65	mall	speed	manual	monthly	all-equity	5	10000	103690.05	0.00	14.50	124	True	Reputation collapse (< 15)
118	8b21fa03	1780980850	-824.52	office	sweet	manual	spot	all-equity	5	10000	-5965.53	0.00	20.84	272	True	Bankruptcy: deeply negative cash
119	8b21fa03	1780980851	1202.70	office	everyday	specialized	direct	all-equity	5	10000	-5802.95	0.00	46.50	203	True	Bankruptcy: deeply negative cash
120	8b21fa03	1780980852	-149489.46	university	speed	manual	coop	max-debt	5	10000	-18056.63	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
121	8b21fa03	1780980853	-119854.15	suburban	everyday	manual	spot	leveraged	5	10000	-7627.93	117100.00	47.00	15	True	Bankruptcy: deeply negative cash
122	8b21fa03	1780980854	-126335.65	mall	gourmet	specialized	monthly	leveraged	5	10000	-14255.39	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
123	8b21fa03	1780980855	-3065.03	urban	everyday	specialized	monthly	all-equity	5	10000	-8413.95	0.00	24.50	212	True	Bankruptcy: deeply negative cash
124	8b21fa03	1780980856	-136231.84	university	sweet	automated	monthly	leveraged	5	10000	-24749.51	117100.00	56.00	2	True	Bankruptcy: deeply negative cash
125	8b21fa03	1780980857	-4550.45	urban	gourmet	specialized	coop	all-equity	5	10000	-9184.41	0.00	21.50	212	True	Bankruptcy: deeply negative cash
126	8b21fa03	1780980858	-127919.16	university	everyday	specialized	spot	leveraged	5	10000	-15430.85	117100.00	46.00	2	True	Bankruptcy: deeply negative cash
127	8b21fa03	1780980859	3804.00	suburban	gourmet	specialized	spot	all-equity	5	10000	-7978.56	0.00	77.00	258	True	Bankruptcy: deeply negative cash
128	8b21fa03	1780980860	91900.37	mall	gourmet	automated	spot	all-equity	5	10000	87748.35	0.00	14.50	122	True	Reputation collapse (< 15)
129	8b21fa03	1780980861	-60678.87	mall	sweet	specialized	monthly	balanced	5	10000	-1105.84	64200.00	14.00	153	True	Reputation collapse (< 15)
130	8b21fa03	1780980862	-168165.43	university	everyday	specialized	spot	max-debt	5	10000	-36476.03	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
131	8b21fa03	1780980863	-70288.56	university	gourmet	manual	spot	balanced	5	10000	-8737.18	66000.00	26.00	134	True	Bankruptcy: deeply negative cash
132	8b21fa03	1780980864	-69965.82	suburban	gourmet	automated	direct	balanced	5	10000	-7973.66	69600.00	66.00	62	True	Bankruptcy: deeply negative cash
133	8b21fa03	1780980865	-118621.42	office	sweet	manual	spot	leveraged	5	10000	-6642.66	117100.00	49.00	17	True	Bankruptcy: deeply negative cash
134	8b21fa03	1780980866	-141206.82	urban	speed	automated	coop	leveraged	5	10000	-28724.80	117100.00	46.00	2	True	Bankruptcy: deeply negative cash
135	8b21fa03	1780980867	-2408.11	urban	sweet	manual	direct	all-equity	5	10000	-8369.89	0.00	20.50	277	True	Bankruptcy: deeply negative cash
136	8b21fa03	1780980868	286.61	office	gourmet	automated	coop	all-equity	5	10000	-8692.06	0.00	60.50	234	True	Bankruptcy: deeply negative cash
137	8b21fa03	1780980869	-44540.30	mall	gourmet	specialized	direct	balanced	5	10000	17046.18	66000.00	14.50	141	True	Reputation collapse (< 15)
138	8b21fa03	1780980870	-177812.52	university	gourmet	automated	spot	max-debt	5	10000	-45728.07	136600.00	45.00	2	True	Bankruptcy: deeply negative cash
139	8b21fa03	1780980871	-110356.13	mall	gourmet	manual	coop	leveraged	5	10000	-6969.81	108400.00	29.50	92	True	Bankruptcy: deeply negative cash
140	8b21fa03	1780980872	-152216.44	office	speed	manual	monthly	max-debt	5	10000	-20832.64	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
141	8b21fa03	1780980873	-118821.57	office	sweet	manual	coop	leveraged	5	10000	-6691.37	117100.00	48.00	16	True	Bankruptcy: deeply negative cash
142	8b21fa03	1780980874	-74946.65	university	speed	specialized	monthly	balanced	5	10000	-10232.08	67800.00	18.50	98	True	Bankruptcy: deeply negative cash
143	8b21fa03	1780980875	-69565.04	mall	everyday	specialized	monthly	balanced	5	10000	-5104.48	67800.00	17.50	98	True	Bankruptcy: deeply negative cash
144	8b21fa03	1780980876	-136764.14	university	speed	automated	spot	leveraged	5	10000	-25180.64	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
145	8b21fa03	1780980877	-170478.23	urban	everyday	specialized	direct	max-debt	5	10000	-39094.82	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
146	8b21fa03	1780980878	-135929.31	university	gourmet	automated	monthly	leveraged	5	10000	-24452.91	117100.00	56.00	2	True	Bankruptcy: deeply negative cash
147	8b21fa03	1780980879	5847.66	suburban	speed	automated	coop	all-equity	5	10000	-5126.17	0.00	77.50	217	True	Bankruptcy: deeply negative cash
148	8b21fa03	1780980880	1782.93	university	everyday	automated	monthly	all-equity	5	10000	-5027.11	0.00	36.50	242	True	Bankruptcy: deeply negative cash
149	8b21fa03	1780980881	-61742.80	mall	everyday	manual	direct	balanced	5	10000	1063.37	66000.00	12.00	122	True	Reputation collapse (< 15)
150	8b21fa03	1780980882	1254.14	suburban	everyday	specialized	spot	all-equity	5	10000	-8071.69	0.00	70.00	195	True	Bankruptcy: deeply negative cash
151	8b21fa03	1780980883	-2661.77	university	everyday	automated	spot	all-equity	5	10000	-9821.76	0.00	44.00	221	True	Bankruptcy: deeply negative cash
152	8b21fa03	1780980884	-128869.82	suburban	gourmet	specialized	monthly	leveraged	5	10000	-16484.96	117100.00	47.00	2	True	Bankruptcy: deeply negative cash
153	8b21fa03	1780980885	-167056.50	mall	everyday	specialized	direct	max-debt	5	10000	-34669.77	136600.00	42.00	2	True	Bankruptcy: deeply negative cash
154	8b21fa03	1780980886	-75155.99	mall	everyday	specialized	spot	balanced	5	10000	-9411.66	69600.00	29.50	62	True	Bankruptcy: deeply negative cash
155	8b21fa03	1780980887	3125.17	suburban	everyday	manual	direct	all-equity	5	10000	-8641.42	0.00	62.50	341	True	Bankruptcy: deeply negative cash
156	8b21fa03	1780980888	-166518.24	mall	speed	specialized	monthly	max-debt	5	10000	-34639.75	136600.00	47.00	2	True	Bankruptcy: deeply negative cash
157	8b21fa03	1780980889	-4517.26	office	gourmet	automated	direct	all-equity	5	10000	-10454.28	0.00	13.00	332	True	Reputation collapse (< 15)
158	8b21fa03	1780980890	-137979.98	suburban	speed	automated	monthly	leveraged	5	10000	-26545.46	117100.00	56.50	2	True	Bankruptcy: deeply negative cash
159	8b21fa03	1780980891	-66592.55	urban	gourmet	manual	spot	balanced	5	10000	-1394.11	67800.00	14.06	100	True	Reputation collapse (< 15)
160	8b21fa03	1780980892	-152494.65	office	speed	manual	monthly	max-debt	5	10000	-21107.35	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
161	8b21fa03	1780980893	-60126.08	suburban	speed	manual	coop	balanced	5	10000	-6872.34	64200.00	79.00	172	True	Bankruptcy: deeply negative cash
162	8b21fa03	1780980894	-71176.30	urban	gourmet	specialized	spot	balanced	5	10000	-5427.58	69600.00	25.00	90	True	Bankruptcy: deeply negative cash
163	8b21fa03	1780980895	-180868.16	urban	gourmet	automated	monthly	max-debt	5	10000	-49883.16	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
164	8b21fa03	1780980896	-117231.02	university	sweet	manual	spot	leveraged	5	10000	-5251.42	117100.00	48.00	22	True	Bankruptcy: deeply negative cash
165	8b21fa03	1780980897	-116425.29	mall	gourmet	manual	monthly	leveraged	5	10000	-6864.34	114200.00	39.50	32	True	Bankruptcy: deeply negative cash
166	8b21fa03	1780980898	64974.53	suburban	sweet	specialized	direct	all-equity	5	10000	49399.18	0.00	81.00	361	True	Completed 360 days
167	8b21fa03	1780980899	-138657.67	suburban	sweet	automated	spot	leveraged	5	10000	-27124.04	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
168	8b21fa03	1780980900	-71330.79	university	everyday	specialized	direct	balanced	5	10000	-5347.62	69600.00	31.50	64	True	Bankruptcy: deeply negative cash
169	8b21fa03	1780980901	-35111.27	mall	gourmet	automated	direct	balanced	5	10000	28555.66	67800.00	14.50	105	True	Reputation collapse (< 15)
170	8b21fa03	1780980902	-115699.38	university	gourmet	manual	coop	leveraged	5	10000	-5896.39	114200.00	39.00	32	True	Bankruptcy: deeply negative cash
171	8b21fa03	1780980903	-3960.14	urban	everyday	automated	direct	all-equity	5	10000	-8750.68	0.00	26.62	182	True	Bankruptcy: deeply negative cash
172	8b21fa03	1780980904	-177182.41	mall	speed	automated	spot	max-debt	5	10000	-45102.84	136600.00	45.00	2	True	Bankruptcy: deeply negative cash
173	8b21fa03	1780980905	2157.34	urban	speed	automated	spot	all-equity	5	10000	-6304.96	0.00	40.00	252	True	Bankruptcy: deeply negative cash
174	8b21fa03	1780980906	-165624.06	mall	gourmet	specialized	direct	max-debt	5	10000	-33951.15	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
175	8b21fa03	1780980907	-166395.24	mall	sweet	specialized	coop	max-debt	5	10000	-34760.51	136600.00	49.50	2	True	Bankruptcy: deeply negative cash
176	8b21fa03	1780980908	-65468.05	suburban	sweet	specialized	coop	balanced	5	10000	-5008.31	67800.00	55.50	101	True	Bankruptcy: deeply negative cash
177	8b21fa03	1780980909	-177811.14	suburban	gourmet	automated	coop	max-debt	5	10000	-46776.10	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
178	8b21fa03	1780980910	-69781.18	university	everyday	automated	coop	balanced	5	10000	-5091.73	69600.00	42.00	65	True	Bankruptcy: deeply negative cash
179	8b21fa03	1780980911	-176059.83	university	everyday	automated	direct	max-debt	5	10000	-45274.64	136600.00	58.00	2	True	Bankruptcy: deeply negative cash
180	8b21fa03	1780980912	-70613.87	office	speed	specialized	coop	balanced	5	10000	-9203.12	67800.00	50.00	105	True	Bankruptcy: deeply negative cash
181	8b21fa03	1780980913	25111.20	university	everyday	automated	monthly	all-equity	5	10000	22089.03	0.00	8.50	182	True	Reputation collapse (< 15)
182	8b21fa03	1780980914	-169261.19	suburban	sweet	specialized	spot	max-debt	5	10000	-37626.95	136600.00	49.50	2	True	Bankruptcy: deeply negative cash
183	8b21fa03	1780980915	-61809.31	suburban	gourmet	manual	monthly	balanced	5	10000	-6425.77	64200.00	60.00	152	True	Bankruptcy: deeply negative cash
184	8b21fa03	1780980916	-61070.15	suburban	gourmet	automated	monthly	balanced	5	10000	-5324.31	66000.00	72.00	144	True	Bankruptcy: deeply negative cash
185	8b21fa03	1780980917	-76430.04	urban	speed	specialized	spot	balanced	5	10000	-13567.83	67800.00	36.00	92	True	Bankruptcy: deeply negative cash
186	8b21fa03	1780980918	97107.04	mall	gourmet	specialized	coop	all-equity	5	10000	91635.94	0.00	14.00	194	True	Reputation collapse (< 15)
187	8b21fa03	1780980919	111864.83	mall	sweet	specialized	coop	all-equity	5	10000	109854.08	0.00	7.00	62	True	Reputation collapse (< 15)
188	8b21fa03	1780980920	-168746.08	office	everyday	specialized	direct	max-debt	5	10000	-37357.24	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
189	8b21fa03	1780980921	5436.70	office	sweet	specialized	spot	all-equity	5	10000	-5038.29	0.00	57.50	309	True	Bankruptcy: deeply negative cash
190	8b21fa03	1780980922	-153739.21	office	speed	manual	spot	max-debt	5	10000	-21249.07	136600.00	41.00	2	True	Bankruptcy: deeply negative cash
191	8b21fa03	1780980923	-179665.38	urban	speed	automated	direct	max-debt	5	10000	-48934.80	136600.00	58.50	2	True	Bankruptcy: deeply negative cash
192	8b21fa03	1780980924	-856.09	urban	speed	specialized	monthly	all-equity	5	10000	-5002.38	0.00	17.50	198	True	Bankruptcy: deeply negative cash
193	8b21fa03	1780980925	-119909.28	office	gourmet	manual	spot	leveraged	5	10000	-8174.02	117100.00	52.00	14	True	Bankruptcy: deeply negative cash
194	8b21fa03	1780980926	-71221.05	university	sweet	manual	spot	balanced	5	10000	-8927.69	66000.00	21.00	122	True	Bankruptcy: deeply negative cash
195	8b21fa03	1780980927	-178229.13	office	gourmet	automated	direct	max-debt	5	10000	-47144.71	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
196	8b21fa03	1780980928	110091.62	mall	sweet	manual	monthly	all-equity	5	10000	107122.65	0.00	5.62	122	True	Reputation collapse (< 15)
197	8b21fa03	1780980929	-126970.19	mall	speed	specialized	monthly	leveraged	5	10000	-14883.19	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
198	8b21fa03	1780980930	-169423.71	office	speed	specialized	coop	max-debt	5	10000	-37786.82	136600.00	49.50	2	True	Bankruptcy: deeply negative cash
199	8b21fa03	1780980931	4206.34	suburban	everyday	automated	coop	all-equity	5	10000	-5042.02	0.00	65.50	195	True	Bankruptcy: deeply negative cash
0	229b6847	1781137297	-49460.28	university	sweet	manual	coop	balanced	5	10000	13263.10	66000.00	14.00	122	True	Reputation collapse (< 15)
1	229b6847	1781137298	-167971.96	mall	speed	specialized	spot	max-debt	5	10000	-35288.67	136600.00	39.00	2	True	Bankruptcy: deeply negative cash
2	229b6847	1781137299	-140588.70	urban	gourmet	automated	spot	leveraged	5	10000	-29061.76	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
3	229b6847	1781137300	23597.88	suburban	sweet	manual	coop	all-equity	5	10000	10560.18	0.00	68.00	361	True	Completed 360 days
4	229b6847	1781137301	-69668.25	urban	everyday	automated	direct	balanced	5	10000	-5262.12	69600.00	43.00	62	True	Bankruptcy: deeply negative cash
5	229b6847	1781137302	115914.93	mall	gourmet	manual	coop	all-equity	5	10000	112669.30	0.00	14.18	99	True	Reputation collapse (< 15)
6	229b6847	1781137303	-138892.30	suburban	sweet	automated	spot	leveraged	5	10000	-27355.31	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
7	229b6847	1781137304	1597.38	office	everyday	automated	coop	all-equity	5	10000	-5528.26	0.00	54.10	182	True	Bankruptcy: deeply negative cash
8	229b6847	1781137305	-152057.18	suburban	sweet	manual	spot	max-debt	5	10000	-20574.36	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
